date,close,capacity,transaction,change_value1,change_value2,change_value5,change_value10,target,target1,target2,target5,target10,short_term,mid_term,avg_2,trend_2,cap_avg_2,'trans_avg_2,avg_5,trend_5,cap_avg_5,'trans_avg_5,avg_10,trend_10,cap_avg_10,'trans_avg_10,avg_20,trend_20,cap_avg_20,'trans_avg_20,avg_60,trend_60,cap_avg_60,'trans_avg_60
2022-07-14,475.0,34014188.0,36454.0,0.009564293304994687,0.05672969966629588,0.03825136612021858,-0.0021008403361344537,1,1,1,1,0,0.047490532893257234,-0.020176103228176517,0.4736842105263158,1.0,-20.75597247830817,-17.158610852032698,2.147368421052629,3.0,1.0005266037807519,-5.074340264442868,4.07368421052632,4.0,-32.52808416299693,-77.34843912876501,0.10526315789473684,7.0,-20.24842501017517,-81.72943984199263,-7.961403508771942,24.0,-3.676317266978911,-59.74396956895448
2022-07-15,492.5,56039339.0,63691.0,0.03684210526315789,0.04675876726886291,0.05460385438972163,0.08599779492833518,1,1,1,1,1,0.05068131082929227,0.015696970269306772,1.7766497461928936,2.0,19.651508559014232,21.38214190387967,4.5888324873096495,3.0,33.877065894727984,34.31693645884034,6.690355329949236,5.0,22.514104243806308,15.540657235716193,3.741116751269038,8.0,26.331300231788962,0.37634830666812746,-3.8629441624365435,24.0,36.244829577070256,7.651525856609781
2022-07-18,495.5,40797601.0,42574.0,0.006091370558375634,0.0431578947368421,0.07251082251082251,0.12613636363636363,1,1,1,1,1,0.05783435862383231,0.02681277056277056,0.30272452068617556,2.0,-18.679698838174332,-24.800347630008925,3.8143289606458075,3.0,0.41512391868335957,-6.221637619204215,6.135216952573154,6.0,-1.4317469304138706,-13.624277728190917,4.349142280524725,9.0,-1.6974240715771427,-43.52175036407196,-3.0003363605785416,24.0,11.63953149271367,-38.691337435993795
2022-07-19,491.0,20554247.0,25035.0,-0.009081735620585268,-0.003045685279187817,0.09232480533926585,0.10089686098654709,0,0,0,1,1,0.044639560030039015,0.004286027823640619,-0.45824847250509165,2.0,-49.24372563976681,-35.02895945676053,1.242362525458253,4.0,-94.15891421369022,-73.13201517874974,4.358452138492868,7.0,-84.34222231541736,-74.98062712202916,3.615071283095723,10.0,-98.48060987104026,-142.5937687237867,-3.716904276985743,25.0,-74.1670596511433,-132.09320284934424
2022-07-20,495.0,36862724.0,40233.0,0.008146639511201629,-0.0010090817356205853,0.052072263549415514,0.13662456946039037,1,1,0,1,1,0.025531590906897463,0.04227615295548742,0.40404040404040403,1.0,22.120553272189,18.887480426515545,1.0505050505050482,4.0,-2.145516430093438,-3.391245992096044,3.929292929292927,6.0,-1.350989688119634,-4.212710958665776,4.388888888888894,9.0,-11.134990865026694,-45.88472149727836,-2.7037037037037024,25.0,3.438180531639496,-39.225925649756846
2022-07-21,501.0,23893063.0,23039.0,0.012121212121212121,0.020366598778004074,0.05473684210526316,0.09508196721311475,1,1,1,1,1,0.037551720441633615,0.020172562553925796,0.5988023952095809,1.0,-27.141059729344875,-37.31498762967143,1.1976047904191618,4.0,-49.1202479983416,-68.90663657276792,4.2115768463073895,7.0,-45.02799787536658,-67.58149225226788,5.379241516966066,10.0,-66.66601096728368,-137.04457658752548,-1.3240186294078495,26.0,-47.88547265790074,-138.26793697643126
2022-07-22,503.0,26904474.0,26122.0,0.003992015968063872,0.01616161616161616,0.02131979695431472,0.07708779443254818,1,1,1,1,1,0.01874070655796544,0.02788399873911673,0.19880715705765406,2.0,5.596487409491819,5.9011561136207025,1.1729622266401545,4.0,-10.771248677822138,-20.207487941198984,3.876739562624255,7.0,-24.2493664808314,-40.17839369114157,5.5914512922465205,11.0,-47.6210049674266,-105.72065691754075,-0.8449304174950298,27.0,-28.970650073540426,-97.91108388842102
2022-07-25,499.5,16803972.0,17230.0,-0.006958250497017893,-0.0029940119760479044,0.008072653884964682,0.08116883116883117,0,0,0,1,1,0.002539320954458389,0.03654808864193324,-0.35035035035035034,2.0,-30.0539122536029,-25.80383052814858,0.32032032032032487,4.0,-48.79634410245387,-52.82530470110272,2.4524524524524525,7.0,-95.28697262766207,-107.64538595473014,4.919919919919917,11.0,-129.8422962142522,-206.0240858966918,-1.446446446446451,28.0,-103.15934113672647,-193.98655445927645
2022-07-26,495.0,19524143.0,29293.0,-0.009009009009009009,-0.015904572564612324,0.008146639511201629,0.10122358175750834,0,0,0,1,1,-0.003878966526705348,0.046538471123153353,-0.45454545454545453,1.0,6.966172599739718,20.590243402860754,-0.7474747474747452,3.0,-27.010313333599324,7.201720547571087,0.6464646464646442,7.0,-65.70657672400782,-20.3820025262008,4.080808080808079,10.0,-98.50010574087682,-81.76083023247874,-2.2239057239057223,27.0,-73.10996894118902,-72.22703945197374
2022-07-27,502.0,18411136.0,20351.0,0.014141414141414142,0.005005005005005005,0.014141414141414142,0.0669500531349628,1,1,1,1,1,0.009573209573209573,0.02640431949677433,0.697211155378486,0.0,-3.0226461854390734,-21.96943639133212,0.3784860557768879,3.0,-14.644515145616227,-14.033708417276792,1.4043824701195242,7.0,-59.57998843743264,-59.21674610584247,5.3087649402390396,10.0,-106.50410707954143,-156.79106677804532,-0.7021912350597564,26.0,-82.57092229398553,-145.63322031677396
2022-07-28,501.0,35020547.0,31274.0,-0.00199203187250996,0.012121212121212121,0.0,0.05473684210526316,0,0,1,0,1,0.006060606060606061,0.02736842105263158,-0.09980039920159679,1.0,23.713808639253976,17.463388117925433,0.17964071856286973,3.0,33.373815092037255,20.52823431604528,0.6886227544910157,7.0,15.81763528707875,-1.9511415233101002,4.87025948103792,11.0,-6.451044725258,-54.33714906951461,-0.7934131736526991,27.0,3.1750348350260498,-60.04471232759906
2022-07-29,509.0,30632627.0,24762.0,0.015968063872255488,0.013944223107569721,0.011928429423459244,0.03350253807106599,1,1,1,1,1,0.012936326265514483,0.010787054323803374,0.7858546168958742,1.0,-7.162167319178991,-13.149180195460787,1.5127701375245557,2.0,21.395951447455026,0.7269202810758421,1.9253438113948942,6.0,12.053075304315238,-13.041353687101202,5.820235756385069,11.0,-14.849825318605555,-65.14073984330831,0.898821218074654,26.0,-11.134792705394368,-101.98967503971139
2022-08-01,504.0,24991291.0,26792.0,-0.009823182711198428,0.005988023952095809,0.009009009009009009,0.017154389505549948,0,0,1,1,1,0.007498516480552409,0.00407269024827047,-0.496031746031746,1.0,-11.28660380130022,3.788444311734846,0.35714285714285937,2.0,-2.8996413190499073,1.1107793371155514,0.7837301587301565,6.0,-1.4746393053484053,1.4142281277993485,4.250992063492066,12.0,-33.529599971446046,-39.570580770379216,-0.004960317460312949,26.0,-35.58654252795503,-84.23316661690056
2022-08-02,492.0,42669591.0,63879.0,-0.023809523809523808,-0.03339882121807466,-0.006060606060606061,0.002036659877800407,0,0,0,0,1,-0.019729713639340358,0.004048632969203234,-1.2195121951219512,1.0,20.715338002653926,29.029101895771692,-1.9512195121951263,2.0,28.883690495181924,47.69548677969286,-1.6565040650406457,5.0,35.38406121586682,52.57048482286824,1.4481707317073171,12.0,23.29254749594389,41.99666557084488,-2.3492547425474264,26.0,19.987908524050933,23.202199992694524
2022-08-03,501.0,29838832.0,25570.0,0.018292682926829267,-0.005952380952380952,-0.00199203187250996,0.012121212121212121,1,1,0,0,1,-0.003972206412445456,0.007056621996861041,0.8982035928143712,0.0,-21.5001026179577,-74.9100508408291,-0.07984031936127291,2.0,-9.356082034310194,-34.74931560422371,0.049900199600798396,5.0,9.953018268275375,-12.75400860383262,2.5648702594810424,11.0,-7.627710092673874,-38.36351192804068,-0.4540918163672609,26.0,-13.608474799996628,-88.08884108981879
2022-08-04,500.0,26589086.0,27173.0,-0.001996007984031936,0.016260162601626018,-0.001996007984031936,-0.001996007984031936,0,0,1,0,0,0.007132077308797041,0.0,-0.1,1.0,-6.111052482210182,2.949619107202002,-0.23999999999999772,2.0,-16.379650658168536,-23.78169506495417,-0.12999999999999545,5.0,-2.06657686541011,-7.623744157803697,1.9450000000000047,12.0,-16.194668744912853,-24.8550031281051,-0.5850000000000023,27.0,-27.39849387827773,-76.19236006329812
2022-08-05,516.0,35052642.0,49928.0,0.032,0.029940119760479042,0.0137524557956778,0.02584493041749503,1,1,1,1,1,0.02184628777807842,0.006046237310908615,1.550387596899225,1.0,12.072636350777781,22.78781445281205,2.596899224806197,2.0,9.198603631646373,22.551674411152057,2.7228682170542657,4.0,20.2531247145365,36.65838807883352,4.510658914728678,11.0,12.443083177581874,31.658988944079468,2.498385012919894,26.0,3.398933524040784,6.030684185226726
2022-08-08,512.0,20568971.0,18131.0,-0.007751937984496124,0.024,0.015873015873015872,0.025025025025025027,0,0,1,1,1,0.019936507936507936,0.004576004576004577,-0.390625,1.0,-35.20757309638873,-87.68683470299487,1.5234375000000022,2.0,-50.43934088875909,-103.71849318846174,1.7187500000000022,4.0,-37.7311806215294,-74.92305995256741,3.2763671874999956,11.0,-48.63615394275192,-86.12486900887984,1.7333984375,27.0,-63.842076980904864,-156.9672568161344
2022-08-09,510.0,24370709.0,25433.0,-0.00390625,-0.011627906976744186,0.036585365853658534,0.030303030303030304,0,0,0,1,1,0.012478729438457174,-0.0031411677753141153,-0.19607843137254902,1.0,7.799810009630824,14.355365076868635,0.43137254901960564,2.0,-11.954264440972972,-14.996264695474384,1.0392156862745119,4.0,-18.234324655880958,-23.1836590256753,2.3039215686274512,11.0,-25.493542678631144,-30.918098533401494,1.3807189542483698,26.0,-38.44460146809846,-82.88856996815163
2022-08-10,500.0,22112239.0,35188.0,-0.0196078431372549,-0.0234375,-0.001996007984031936,-0.00398406374501992,0,0,0,0,0,-0.012716753992015968,-0.0009940278804939921,-1.0,0.0,-5.106832465043453,13.861259520291009,-1.5200000000000045,2.0,-16.4003762803034,11.41696032738434,-0.8999999999999999,4.0,-31.984162707358582,6.749460043196544,0.05499999999999545,11.0,-32.42698353613129,7.3331817665113155,-0.4916666666666629,25.0,-52.30600309930923,-32.39385585995226
2022-08-11,514.0,24906177.0,23949.0,0.028,0.00784313725490196,0.028,0.02594810379241517,1,1,1,1,1,0.01792156862745098,-0.0010259481037924161,1.3618677042801557,0.0,5.608925850000985,-23.464445279552383,0.7003891050583702,1.0,-1.9913557990052086,-27.461689423357967,1.5953307392996088,3.0,-13.117386502151653,-33.953400977076285,2.397859922178986,10.0,-15.743056632095728,-33.54357175664954,2.323281452658884,24.0,-34.63841540193022,-93.76181329770208
2022-08-12,517.0,21343450.0,21701.0,0.005836575875486381,0.034,0.001937984496124031,0.015717092337917484,1,1,1,1,1,0.01796899224806202,0.006889553920896727,0.2901353965183753,1.0,-8.346183489548316,-5.17948481636791,1.2379110251450633,2.0,-6.169851640667274,-14.650937744804393,2.0116054158607306,4.0,-27.647117968275985,-46.41905902953782,2.7272727272727315,10.0,-26.935317860983123,-37.70264043131652,2.906189555125721,24.0,-55.593577186443625,-111.8727247592277
2022-08-15,523.0,22519886.0,27372.0,0.01160541586073501,0.017509727626459144,0.021484375,0.037698412698412696,1,1,1,1,1,0.019497051313229572,0.008107018849206348,0.5736137667304015,2.0,2.6119936841598577,10.359126114277364,1.950286806883374,2.0,-2.3561673447192373,2.350577232208101,2.7724665391969405,4.0,-19.881416362409652,-16.295484436650597,3.5803059273422604,10.0,-16.24610510905784,-6.396134736226801,4.042383683875077,25.0,-47.199602757018106,-68.31768473866238
2022-08-16,525.0,21234122.0,20628.0,0.0038240917782026767,0.015473887814313346,0.029411764705882353,0.06707317073170732,1,1,1,1,1,0.02244282626009785,0.018830703012912484,0.19047619047619047,2.0,-3.02758927352871,-16.346713205351946,1.7523809523809613,3.0,-5.599726704028548,-24.915648632926114,2.514285714285712,5.0,-17.045627787200235,-33.34933100639906,3.6238095238095194,10.0,-23.445104535049772,-40.11246848943185,4.417460317460317,25.0,-56.294480412234606,-123.49621873182085
2022-08-17,527.0,28461939.0,26466.0,0.0038095238095238095,0.0076481835564053535,0.054,0.05189620758483034,1,1,1,1,1,0.030824091778202677,-0.0010518962075848313,0.18975332068311196,2.0,12.697337662061607,11.029245069145318,1.1005692599620407,4.0,16.755092476306686,9.229955414494064,2.390891840607215,6.0,13.161495778625618,-4.273029547343767,3.6859582542694516,11.0,9.379171777439332,-6.604889291921707,4.75806451612903,26.0,-17.150425520903543,-73.86571450162474
2022-08-18,520.0,18721898.0,24209.0,-0.013282732447817837,-0.009523809523809525,0.011673151750972763,0.04,0,0,0,1,1,0.001074671113581619,0.014163424124513619,-0.6730769230769231,2.0,-26.012429402189884,-4.661489528687678,-0.4615384615384572,5.0,-19.946487263203764,0.5526870172249959,0.6923076923076966,6.0,-27.813981787530306,-12.770044198438596,2.2067307692307736,11.0,-36.385138942643536,-16.78528646371184,3.488782051282048,27.0,-77.76497268955673,-90.4784033486169
2022-08-19,519.0,14235983.0,14069.0,-0.0019230769230769232,-0.015180265654648957,0.0038684719535783366,0.005813953488372093,0,0,0,1,1,-0.00565589685053531,0.0009727407673968782,-0.09633911368015415,1.0,-15.755550565071621,-36.03667638069514,-0.7321772639691627,4.0,-47.75773193884821,-60.27294050749875,0.4431599229287003,6.0,-53.46700961921631,-68.5592437273438,1.8641618497109849,10.0,-74.91213673126754,-96.67282678228732,3.2867694283879265,26.0,-131.75448790575263,-220.79963039306278
2022-08-22,510.0,23175820.0,32130.0,-0.017341040462427744,-0.019230769230769232,-0.0248565965583174,-0.00390625,0,0,0,0,0,-0.022043682894543316,0.0104751732791587,-0.8823529411764706,0.0,19.28699178712986,28.10613134142546,-2.000000000000009,3.0,8.672261003062681,26.858387799564266,-1.2745098039215685,5.0,4.606515325024095,21.834733893557424,0.029411764705877894,9.0,-8.816233686661354,11.562713974478676,1.645424836601304,26.0,-41.85865340111663,-40.64825189334993
2022-08-23,504.0,20997847.0,34243.0,-0.011764705882352941,-0.028901734104046242,-0.04,-0.011764705882352941,0,0,0,0,0,-0.03445086705202312,0.01411764705882353,-0.5952380952380952,0.0,-5.186181707105495,3.085302105539818,-2.380952380952381,2.0,-0.5755371014942556,23.41967701428029,-2.3611111111111067,5.0,-3.6817541341262348,24.085214496393423,-1.2500000000000022,9.0,-20.453966780498963,16.297053412376247,0.6167328042328072,25.0,-55.343847554148454,-31.5530668068413
2022-08-24,503.0,14995494.0,20031.0,-0.001984126984126984,-0.013725490196078431,-0.04554079696394687,0.006,0,0,0,0,1,-0.02963314358001265,0.025770398481973433,-0.09940357852882703,0.0,-20.013855495524187,-35.475013728720484,-1.6302186878727611,1.0,-22.872967039298594,-24.489041984923375,-2.624254473161043,5.0,-40.437264687645516,-22.209575158504315,-1.461232604373762,9.0,-67.5300430249247,-43.010333982327396,0.6080185553346594,24.0,-110.08137844608521,-123.70392558201453
2022-08-25,508.0,10254367.0,11664.0,0.009940357852882704,0.007936507936507936,-0.023076923076923078,-0.011673151750972763,1,1,1,0,0,-0.007570207570207571,0.005701885662975158,0.4921259842519685,0.0,-23.117599555389425,-35.8667695473251,-0.15748031496063214,0.0,-63.1685524811039,-92.27880658436214,-1.4960629921259887,5.0,-91.08035240010427,-99.34242112482853,-0.5314960629921237,8.0,-132.91197350358146,-137.19050068587106,1.7208005249343845,23.0,-203.52074941989758,-281.06081390032006
2022-08-26,512.0,13268148.0,14862.0,0.007874015748031496,0.017892644135188866,-0.01348747591522158,-0.009671179883945842,1,1,1,0,0,0.0022025841099836433,0.0019081480156378687,0.390625,1.0,11.357202979647198,10.758982640290673,0.8984375000000044,1.0,-24.646900230537067,-51.97147086529404,-0.6054687500000044,5.0,-41.591353970426006,-51.84631947248016,0.22460937499999556,9.0,-73.46373133612921,-82.82128919391738,2.579752604166663,24.0,-132.97053803841604,-197.3619521822994
2022-08-29,498.5,28217313.0,60889.0,-0.0263671875,-0.018700787401574805,-0.022549019607843137,-0.04684512428298279,0,0,0,0,0,-0.02062490350470897,-0.012148052337569827,-1.354062186559679,2.0,26.48934893269249,37.79582519010002,-1.3239719157472463,2.0,37.81607128928257,53.45990244543349,-2.8385155466399152,5.0,31.40277708228278,57.4322127149403,-2.4222668004012013,9.0,17.86345602786488,52.57640953209939,0.08024072216649494,25.0,-9.810688033974039,26.206950352280383
2022-08-30,496.0,25699463.0,43669.0,-0.0050150451354062184,-0.03125,-0.015873015873015872,-0.05523809523809524,0,0,0,0,0,-0.023561507936507936,-0.019682539682539683,-0.25201612903225806,1.0,-4.8986432128951485,-19.716503698275663,-1.5120967741935485,2.0,28.06481209354452,30.790721106505757,-2.7721774193548385,4.0,22.944587597024892,35.3701710595617,-2.978830645161286,9.0,13.11795386541734,36.18986008381231,-0.29233870967741704,25.0,-20.79918323585204,-3.46752463608814
2022-08-31,505.0,50999514.0,24054.0,0.018145161290322582,0.013039117352056168,0.003976143141153081,-0.04174573055028463,1,1,1,1,0,0.008507630246604624,-0.022860936845718858,0.891089108910891,0.0,24.80420793813839,-40.77284443335828,0.21782178217822232,2.0,49.63136119297137,-28.991435935811083,-0.5049504950495072,3.0,56.75138257199863,-16.329924336908622,-1.1831683168316878,9.0,54.14416419732942,-15.529433774008483,1.6237623762376214,25.0,38.101551451385724,-88.22655968515286
2022-09-01,490.5,42008490.0,93631.0,-0.028712871287128714,-0.011088709677419355,-0.0344488188976378,-0.05673076923076923,0,0,0,0,0,-0.022768764287528574,-0.011140975166565717,-1.4780835881753314,1.0,-10.701436780993557,37.154895280409264,-2.0183486238532065,3.0,23.73307014843904,49.3533124712969,-2.874617737003063,3.0,41.951629539647826,62.70017408764191,-4.077471967380224,9.0,42.49442529355375,66.77131505591097,-1.1128100577641824,25.0,23.857118445977623,50.312218531611684
2022-09-02,485.0,33877655.0,71175.0,-0.011213047910295617,-0.039603960396039604,-0.052734375,-0.06551059730250482,0,0,0,0,0,-0.046169167698019806,-0.006388111151252408,-0.5670103092783505,1.0,-12.000291932838918,-15.775201966982788,-2.0618556701030926,2.0,-6.73845931780107,17.550263435194942,-3.340206185567008,3.0,22.221856560024587,42.908605549701434,-4.938144329896905,9.0,28.866167832454753,54.79494204425712,-2.10481099656357,25.0,5.028277685296301,34.017960426179606
2022-09-05,486.0,17327720.0,27611.0,0.002061855670103093,-0.009174311926605505,-0.025075225677031094,-0.047058823529411764,1,1,0,0,0,-0.017124768801818298,-0.010991798926190335,0.102880658436214,0.0,-47.755662603042985,-78.88884864727825,-1.337448559670782,1.0,-96.11679089920658,-88.43214660823585,-2.6337448559670804,3.0,-48.69008213429119,-45.532215421390035,-4.4547325102880615,8.0,-38.13941880408962,-18.245264568469093,-1.7918381344307233,25.0,-83.81148250702726,-64.99166998659955
2022-09-06,489.0,21197718.0,18950.0,0.006172839506172839,0.008247422680412371,-0.014112903225806451,-0.02976190476190476,1,1,1,0,0,-0.00293274027269704,-0.007824500768049154,0.3067484662576687,1.0,9.128336361489477,-22.852242744063325,-0.4294478527607408,2.0,-56.06500378955885,-148.46543535620052,-1.6973415132924359,4.0,-21.638509390491937,-103.97678100263852,-3.599182004089984,9.0,-12.171329715774116,-70.57810026385224,-1.0855487389229728,26.0,-48.866596630826024,-134.54863676341247
2022-09-07,472.5,38168331.0,101077.0,-0.03374233128834356,-0.027777777777777776,-0.06435643564356436,-0.06063618290258449,0,0,0,0,0,-0.04606710671067107,0.001860126370489934,-1.746031746031746,2.0,22.231274665900376,40.62595842773331,-2.560846560846566,3.0,20.048946337213433,38.177033350811755,-4.603174603174604,5.0,26.373851924518267,53.740019984764096,-6.925925925925931,10.0,35.59957664902875,64.76052910157603,-4.486772486772484,27.0,17.33167897752721,55.55850160438741
2022-09-08,475.0,35355467.0,37943.0,0.005291005291005291,-0.028629856850715747,-0.03160040774719674,-0.06496062992125984,1,1,0,0,0,-0.030115132298956244,-0.01668011108703155,0.2631578947368421,1.0,-3.977976022774639,-83.19584640118072,-1.368421052631579,2.0,17.451583371816305,-35.3377434572912,-3.357894736842103,5.0,13.416553372071146,-30.158659041193363,-5.952631578947363,10.0,28.99816243411521,4.28089502675066,-3.8210526315789424,27.0,10.592113755231503,-18.202479157332487
2022-09-12,486.5,27181969.0,26764.0,0.024210526315789474,0.02962962962962963,0.003092783505154639,-0.0498046875,1,1,1,1,0,0.016361206567392136,-0.02644873550257732,1.18191161356629,1.0,-15.034779121409489,-20.88439695112838,0.9660842754367911,3.0,-2.4437964740523395,-58.67956957106561,-0.39054470709146505,5.0,-17.737475162303365,-88.97137946495293,-3.134635149023638,10.0,6.574254425792336,-36.64568076520699,-1.3172319287427257,28.0,-14.991406864847306,-61.79195934837842
2022-09-13,493.0,18916557.0,20511.0,0.013360739979445015,0.037894736842105266,0.01440329218106996,-0.011033099297893681,1,1,1,1,0,0.02614901451158761,-0.012718195739481821,0.6592292089249493,2.0,-21.847030619789848,-15.243040319828385,1.987829614604465,4.0,-48.88548904539023,-100.1316366827556,1.0446247464502996,5.0,-64.2650319505817,-126.89532446004583,-1.4705882352941175,10.0,-33.29482077526053,-76.63107600799573,0.03549695740365342,29.0,-63.67212137670366,-105.50680122860905
2022-09-14,480.0,25046110.0,47333.0,-0.02636916835699797,-0.013360739979445015,-0.018404907975460124,-0.03225806451612903,0,0,0,0,0,-0.015882823977452568,-0.006926578270334454,-1.3541666666666667,2.0,12.23653693128394,28.33329812181776,-0.2916666666666619,4.0,-15.521679015224324,1.283248473580803,-1.3020833333333335,6.0,-23.803469281257655,0.904442989035131,-3.75,10.0,-1.43447485457821,20.638772104028895,-2.58506944444445,30.0,-22.991912450010535,10.422045225670601
2022-09-15,476.5,24272164.0,35435.0,-0.007291666666666667,-0.033468559837728194,0.008465608465608466,-0.05643564356435644,0,0,0,1,0,-0.012501475686059863,-0.03245062601498245,-0.36726128016789084,1.0,-1.594307784011347,-16.78848596020883,-1.196222455403985,3.0,-7.7549302979330506,5.186397629462404,-1.4480587618048222,6.0,-16.739562652922093,-35.580640609566814,-3.9821615949632787,9.0,-3.80574801653449,-7.273881755326654,-3.2756208464498107,29.0,-26.284209351914395,-17.511264757066936
2022-09-16,472.0,41889816.0,51619.0,-0.00944386149003148,-0.016666666666666666,-0.00631578947368421,-0.03771661569826707,0,0,0,0,0,-0.011491228070175438,-0.01570041311229143,-0.4766949152542373,0.0,21.028562168905207,15.676398225459618,-2.0338983050847506,3.0,34.44391543758512,29.61428931207501,-2.023305084745765,5.0,32.386070399545325,15.066545264340645,-4.465042372881353,8.0,37.08662434802769,23.704449911854162,-4.212570621468926,29.0,27.022995358426343,21.04441517012469
2022-09-19,467.0,20724347.0,45650.0,-0.01059322033898305,-0.01993704092339979,-0.040082219938335044,-0.03711340206185567,0,0,0,0,0,-0.030009630430867417,0.001484408938239687,-0.5353319057815845,0.0,-51.06426031179655,-6.537787513691128,-2.2912205567451793,2.0,-26.275625475678442,12.136692223439214,-2.7301927194860816,5.0,-30.320245554660897,9.552464403066805,-5.026766595289084,8.0,-28.731271967218074,10.269331872946324,-5.258743754461101,29.0,-46.84151037424725,10.646002190580507
2022-09-20,476.5,23269759.0,20621.0,0.020342612419700215,0.009533898305084746,-0.033468559837728194,-0.01954732510288066,1,1,1,0,0,-0.011967330766321723,0.006960617367423767,0.9968520461699895,0.0,5.469356171673287,-60.68813345618545,0.4407135362014738,1.0,-16.204208217197262,-94.61519809902525,-0.48268625393494463,5.0,-18.618434337888935,-96.83962950390381,-2.5813221406086067,8.0,-14.669913212251142,-95.85180156151495,-3.083245890171388,28.0,-29.674888338981077,-96.44933158754021
2022-09-21,471.0,24686050.0,30847.0,-0.011542497376705142,0.008565310492505354,-0.01875,-0.03680981595092025,0,0,1,0,0,-0.005092344753747323,-0.009029907975460124,-0.583864118895966,1.0,2.8686059535648676,16.57535578824521,-0.3397027600849305,1.0,-9.245615236135386,-19.4099912471229,-1.2738853503184715,5.0,-13.226121635498592,-35.442668654974554,-3.4288747346072137,9.0,-8.838078996032179,-30.375076992900453,-4.193205944798302,28.0,-22.76300008844401,-31.96572330102333
2022-09-22,464.5,31417685.0,53974.0,-0.013800424628450107,-0.025183630640083946,-0.025183630640083946,-0.016931216931216932,0,0,0,0,0,-0.025183630640083946,0.004126206854433507,-0.6996770721205597,1.0,10.713130200395096,21.42420424648905,-1.2271259418729792,1.0,9.612909417100596,24.88568570052248,-2.5188374596340126,4.0,13.182679118464652,31.319338940971587,-4.461786867599574,9.0,11.868324639450684,22.344184236854787,-5.556153570147113,28.0,3.631090047956537,24.148725929768652
2022-09-23,455.0,32804066.0,82492.0,-0.02045209903121636,-0.03397027600849257,-0.036016949152542374,-0.042105263157894736,0,0,0,0,0,-0.034993612580517475,-0.003044157002676181,-1.0439560439560438,0.0,2.113123720699745,17.285312515152985,-2.5934065934065957,1.0,18.9722963000989,43.368084177859664,-4.219780219780217,4.0,17.629563664455496,49.6622702807545,-6.0604395604395584,9.0,12.155959264318023,44.89726276487417,-7.68315018315018,28.0,8.568444127220895,50.949324378929674
2022-09-26,446.5,34856957.0,75861.0,-0.01868131868131868,-0.038751345532831,-0.043897216274089934,-0.08221993833504625,0,0,0,0,0,-0.041324280903460464,-0.019161361030478156,-0.9518477043673013,0.0,2.9447363979592365,-4.370493402407034,-3.628219484882416,1.0,15.635483040014083,30.453065475013513,-5.3079507278835365,3.0,20.278895544438942,38.79028749950567,-7.3460246360582335,8.0,14.23273824505105,36.06029448596775,-9.706980216498689,28.0,15.75780147226659,48.77985174639582
2022-09-27,448.0,29570005.0,29995.0,0.0033594624860022394,-0.015384615384615385,-0.05981112277019937,-0.09127789046653144,1,1,0,0,0,-0.03759786907740738,-0.015733383848166034,0.16741071428571427,0.0,-8.9397211802974,-76.45607601266879,-2.0089285714285716,1.0,-3.709663221227056,-82.14302383730623,-3.950892857142855,2.0,2.4224179197805396,-57.96866144357392,-6.422991071428566,7.0,-1.3306969342751158,-56.56142690448408,-9.369419642857148,28.0,2.478892884867622,-25.832194254597994
2022-09-28,438.0,37827459.0,78780.0,-0.022321428571428572,-0.019036954087346025,-0.07006369426751592,-0.0875,0,0,0,0,0,-0.044550324177430975,-0.008718152866242036,-1.141552511415525,1.0,10.914629502341143,30.962807819243466,-2.831050228310497,1.0,11.981308604418821,18.481340441736478,-5.365296803652968,2.0,20.344026279957106,35.862655496318865,-8.190639269406393,8.0,19.185975589848635,38.161779639502406,-11.835996955859963,29.0,24.544347973958992,51.91954387746467
2022-09-29,435.0,42884163.0,70971.0,-0.00684931506849315,-0.029017857142857144,-0.06350914962325081,-0.08709338929695698,0,0,0,0,0,-0.046263503383053975,-0.011792119836853084,-0.3448275862068966,1.0,5.895770893324886,-5.501542883713066,-2.1839080459770113,1.0,17.0124178475863,4.72192867509264,-5.137931034482763,2.0,25.396630219878606,23.798452889208267,-8.132183908045977,8.0,29.66138945045984,28.05230305335982,-12.605363984674325,28.0,33.41346905460959,46.34850854574404
2022-09-30,422.0,58366820.0,87052.0,-0.029885057471264367,-0.0365296803652968,-0.07252747252747253,-0.1059322033898305,0,0,0,0,0,-0.05452857644638467,-0.016702365431178985,-1.5402843601895735,0.0,13.263235002352364,9.236433396131048,-3.7677725118483356,1.0,30.266749499116113,21.2748701925286,-7.19194312796209,2.0,42.36326203826077,33.80473739833662,-10.65165876777251,7.0,46.91840175634033,41.720982860818815,-15.934044233807269,28.0,50.865711660609,55.669312594770936
2022-10-03,417.0,38354967.0,70127.0,-0.011848341232227487,-0.041379310344827586,-0.06606942889137737,-0.10706638115631692,0,0,0,0,0,-0.05372436961810248,-0.020498476132469773,-0.5995203836930456,0.0,-26.087694196164996,-12.06739201733997,-3.597122302158273,1.0,-7.940864086781764,3.910048911260998,-7.2781774580335785,2.0,7.694372152634099,14.338271992242646,-11.163069544364511,7.0,18.63920388720449,27.730189513311558,-17.124300559552363,27.0,25.263575075773975,44.39771177054962
